42.9257; 1.3525
43.1235; 1.6314
43.3034; 1.8850
43.5013; 2.1639
43.6994; 2.4428
43.8975; 2.7217
44.1138; 3.0259
44.2941; 3.2793
44.4925; 3.5580
44.6912; 3.8367
44.8900; 4.1154
45.0889; 4.3940
45.2881; 4.6726
